Order No,Time from pickup to arrival
Order_No_13325,2312.468287878481
Order_No_6972,1259.0170789671545
Order_No_6552,1497.5433750450682
Order_No_20789,1404.9538532225324
Order_No_16485,595.3626455109278
Order_No_16794,2584.444225239935
Order_No_9573,595.3626455109278
Order_No_940,2141.730103526224
Order_No_18199,1907.1879056667644
Order_No_23447,1404.9538532225324
Order_No_3431,2467.338666864748
Order_No_24389,1637.9364266939724
Order_No_9747,1140.7906560643385
Order_No_7085,498.31110655555744
Order_No_25703,860.820708423676
Order_No_5062,1637.9364266939724
Order_No_9626,1497.5433750450682
Order_No_19005,1497.5433750450682
Order_No_2623,2467.338666864748
Order_No_19529,1681.4956619082823
Order_No_19355,595.3626455109278
Order_No_16089,1140.7906560643385
Order_No_4447,1907.1879056667644
Order_No_16641,1943.693063597081
Order_No_6247,860.820708423676
Order_No_1758,860.820708423676
Order_No_28114,798.796005882685
Order_No_6256,2437.2701370328455
Order_No_6001,1907.1879056667644
Order_No_3948,860.820708423676
Order_No_2711,1954.670488713925
Order_No_11487,1404.9538532225324
Order_No_23039,1584.965293379055
Order_No_3757,3100.5507548640676
Order_No_19552,1637.9364266939724
Order_No_23121,1907.1879056667644
Order_No_9099,860.820708423676
Order_No_5059,498.31110655555744
Order_No_18085,1404.9538532225324
Order_No_18699,2822.7312121212126
Order_No_4535,1681.4956619082823
Order_No_24887,1907.1879056667644
Order_No_15105,1259.0170789671545
Order_No_8606,798.796005882685
Order_No_858,2312.468287878481
Order_No_9470,1140.7906560643385
Order_No_13847,860.820708423676
Order_No_4309,860.820708423676
Order_No_25339,1404.9538532225324
Order_No_4237,1497.5433750450682
Order_No_25026,1404.9538532225324
Order_No_2285,1259.0170789671545
Order_No_25366,1637.9364266939724
Order_No_9143,2997.7017061657116
Order_No_20854,1259.0170789671545
Order_No_27740,1259.0170789671545
Order_No_15712,1584.965293379055
Order_No_17158,1681.4956619082823
Order_No_24270,1259.0170789671545
Order_No_16999,1907.1879056667644
Order_No_3487,2780.006870211746
Order_No_15089,1404.9538532225324
Order_No_17354,1907.1879056667644
Order_No_7209,1681.4956619082823
Order_No_6555,2312.468287878481
Order_No_13569,2437.2701370328455
Order_No_2068,1404.9538532225324
Order_No_12025,1259.0170789671545
Order_No_24395,860.820708423676
Order_No_25462,1584.965293379055
Order_No_14196,1497.5433750450682
Order_No_10597,2255.1769481659967
Order_No_5222,1907.1879056667644
Order_No_22802,798.796005882685
Order_No_26971,595.3626455109278
Order_No_2524,595.3626455109278
Order_No_14519,1497.5433750450682
Order_No_12638,1943.693063597081
Order_No_7804,2997.7017061657116
Order_No_6978,1259.0170789671545
Order_No_21544,1954.670488713925
Order_No_15150,2141.730103526224
Order_No_4094,798.796005882685
Order_No_6730,1497.5433750450682
Order_No_10439,2584.444225239935
Order_No_4329,1637.9364266939724
Order_No_17532,1954.670488713925
Order_No_24805,2437.2701370328455
Order_No_5787,1497.5433750450682
Order_No_22982,1584.965293379055
Order_No_26204,1584.965293379055
Order_No_25013,1404.9538532225324
Order_No_27610,798.796005882685
Order_No_13804,1907.1879056667644
Order_No_26270,1497.5433750450682
Order_No_12411,798.796005882685
Order_No_26656,2780.006870211746
Order_No_7031,1404.9538532225324
Order_No_15158,1259.0170789671545
Order_No_12766,1140.7906560643385
Order_No_16992,1404.9538532225324
Order_No_2310,1259.0170789671545
Order_No_2738,1584.965293379055
Order_No_14406,2255.1769481659967
Order_No_13358,1954.670488713925
Order_No_2085,3119.4424336148345
Order_No_18356,1497.5433750450682
Order_No_7664,2255.1769481659967
Order_No_21646,1681.4956619082823
Order_No_12719,1637.9364266939724
Order_No_17595,1907.1879056667644
Order_No_13198,1943.693063597081
Order_No_27414,1497.5433750450682
Order_No_19912,2780.006870211746
Order_No_22751,798.796005882685
Order_No_18142,1259.0170789671545
Order_No_22796,2579.4766761217825
Order_No_26753,1404.9538532225324
Order_No_18240,2467.338666864748
Order_No_12180,1259.0170789671545
Order_No_19,1140.7906560643385
Order_No_16398,1497.5433750450682
Order_No_3515,1404.9538532225324
Order_No_17786,798.796005882685
Order_No_4139,860.820708423676
Order_No_9155,1907.1879056667644
Order_No_22505,860.820708423676
Order_No_17419,2255.1769481659967
Order_No_10121,860.820708423676
Order_No_14389,1637.9364266939724
Order_No_4780,1140.7906560643385
Order_No_4652,1259.0170789671545
Order_No_27496,1497.5433750450682
Order_No_17847,1497.5433750450682
Order_No_5799,1584.965293379055
Order_No_20377,2312.468287878481
Order_No_2971,1637.9364266939724
Order_No_21706,1140.7906560643385
Order_No_7313,1497.5433750450682
Order_No_9719,860.820708423676
Order_No_6951,1497.5433750450682
Order_No_24546,860.820708423676
Order_No_22574,2628.795828732451
Order_No_5773,1140.7906560643385
Order_No_5673,1497.5433750450682
Order_No_23997,1404.9538532225324
Order_No_8281,860.820708423676
Order_No_4953,1259.0170789671545
Order_No_22278,498.31110655555744
Order_No_4454,1404.9538532225324
Order_No_15003,860.820708423676
Order_No_16379,1404.9538532225324
Order_No_19712,1140.7906560643385
Order_No_20033,1637.9364266939724
Order_No_20845,1907.1879056667644
Order_No_2304,1943.693063597081
Order_No_13035,1404.9538532225324
Order_No_5623,1140.7906560643385
Order_No_13549,860.820708423676
Order_No_26454,1954.670488713925
Order_No_24841,1637.9364266939724
Order_No_3968,595.3626455109278
Order_No_21384,1637.9364266939724
Order_No_22753,1954.670488713925
Order_No_27405,1497.5433750450682
Order_No_3760,1943.693063597081
Order_No_14492,1140.7906560643385
Order_No_3746,2141.730103526224
Order_No_19834,498.31110655555744
Order_No_12808,1584.965293379055
Order_No_14904,1954.670488713925
Order_No_1239,2255.1769481659967
Order_No_5200,1259.0170789671545
Order_No_16623,1907.1879056667644
Order_No_13132,860.820708423676
Order_No_8489,1637.9364266939724
Order_No_8174,1637.9364266939724
Order_No_25665,798.796005882685
Order_No_2358,798.796005882685
Order_No_560,1943.693063597081
Order_No_9985,1681.4956619082823
Order_No_24490,2141.730103526224
Order_No_17943,2141.730103526224
Order_No_20806,1943.693063597081
Order_No_17258,1637.9364266939724
Order_No_4258,1943.693063597081
Order_No_25861,1140.7906560643385
Order_No_17602,798.796005882685
Order_No_23646,498.31110655555744
Order_No_3297,1140.7906560643385
Order_No_19867,1259.0170789671545
Order_No_4276,798.796005882685
Order_No_6028,798.796005882685
Order_No_13595,1943.693063597081
Order_No_9801,1497.5433750450682
Order_No_27816,1637.9364266939724
Order_No_265,1404.9538532225324
Order_No_10919,860.820708423676
Order_No_8311,1584.965293379055
Order_No_1319,1681.4956619082823
Order_No_1499,860.820708423676
Order_No_16613,798.796005882685
Order_No_8525,798.796005882685
Order_No_17074,1140.7906560643385
Order_No_1575,798.796005882685
Order_No_27416,860.820708423676
Order_No_17928,798.796005882685
Order_No_25844,1259.0170789671545
Order_No_28219,1907.1879056667644
Order_No_5834,2780.006870211746
Order_No_17961,1259.0170789671545
Order_No_19843,860.820708423676
Order_No_26057,1681.4956619082823
Order_No_27745,2255.1769481659967
Order_No_12077,1259.0170789671545
Order_No_5095,1140.7906560643385
Order_No_26747,1584.965293379055
Order_No_7447,595.3626455109278
Order_No_22732,1681.4956619082823
Order_No_9551,2467.338666864748
Order_No_4653,1259.0170789671545
Order_No_12156,1497.5433750450682
Order_No_20168,2579.4766761217825
Order_No_24759,860.820708423676
Order_No_26937,1140.7906560643385
Order_No_5369,798.796005882685
Order_No_24924,1907.1879056667644
Order_No_27356,860.820708423676
Order_No_7952,1497.5433750450682
Order_No_22181,1497.5433750450682
Order_No_18977,1497.5433750450682
Order_No_26437,1259.0170789671545
Order_No_7097,1140.7906560643385
Order_No_3772,1497.5433750450682
Order_No_24319,1584.965293379055
Order_No_7090,1259.0170789671545
Order_No_12113,1681.4956619082823
Order_No_3519,1140.7906560643385
Order_No_21226,1140.7906560643385
Order_No_18241,860.820708423676
Order_No_3566,1584.965293379055
Order_No_14248,2141.730103526224
Order_No_7935,1943.693063597081
Order_No_2234,1140.7906560643385
Order_No_23319,1404.9538532225324
Order_No_11981,1637.9364266939724
Order_No_14978,498.31110655555744
Order_No_13171,860.820708423676
Order_No_26015,1140.7906560643385
Order_No_1154,1943.693063597081
Order_No_26462,2312.468287878481
Order_No_17819,1681.4956619082823
Order_No_10300,1584.965293379055
Order_No_4533,1681.4956619082823
Order_No_7104,1404.9538532225324
Order_No_16206,1259.0170789671545
Order_No_13889,1404.9538532225324
Order_No_18444,2312.468287878481
Order_No_21792,2579.4766761217825
Order_No_24255,1637.9364266939724
Order_No_27063,1584.965293379055
Order_No_10003,2822.7312121212126
Order_No_8836,2141.730103526224
Order_No_2406,1259.0170789671545
Order_No_15818,2255.1769481659967
Order_No_27995,1497.5433750450682
Order_No_17360,1259.0170789671545
Order_No_15051,1259.0170789671545
Order_No_14458,498.31110655555744
Order_No_12931,1637.9364266939724
Order_No_3631,1259.0170789671545
Order_No_23636,2312.468287878481
Order_No_678,1907.1879056667644
Order_No_549,1259.0170789671545
Order_No_7092,2141.730103526224
Order_No_5967,1497.5433750450682
Order_No_18450,1140.7906560643385
Order_No_12845,1954.670488713925
Order_No_25866,1584.965293379055
Order_No_2342,1681.4956619082823
Order_No_13579,1954.670488713925
Order_No_10292,1943.693063597081
Order_No_16012,798.796005882685
Order_No_22655,860.820708423676
Order_No_3958,2780.006870211746
Order_No_7535,2312.468287878481
Order_No_11217,798.796005882685
Order_No_472,1584.965293379055
Order_No_20852,2467.338666864748
Order_No_1885,1681.4956619082823
Order_No_2795,2255.1769481659967
Order_No_6835,1404.9538532225324
Order_No_25677,1681.4956619082823
Order_No_22423,1497.5433750450682
Order_No_23102,798.796005882685
Order_No_24580,1954.670488713925
Order_No_11954,1943.693063597081
Order_No_3081,860.820708423676
Order_No_9880,1140.7906560643385
Order_No_12450,1681.4956619082823
Order_No_12704,2255.1769481659967
Order_No_234,1637.9364266939724
Order_No_10670,1497.5433750450682
Order_No_27603,1140.7906560643385
Order_No_17659,2255.1769481659967
Order_No_23885,1259.0170789671545
Order_No_7495,2141.730103526224
Order_No_19741,1404.9538532225324
Order_No_3644,1140.7906560643385
Order_No_28152,2584.444225239935
Order_No_25058,1259.0170789671545
Order_No_27091,860.820708423676
Order_No_17750,1584.965293379055
Order_No_24835,1497.5433750450682
Order_No_10952,1404.9538532225324
Order_No_16463,1140.7906560643385
Order_No_27305,1259.0170789671545
Order_No_19587,860.820708423676
Order_No_19145,1954.670488713925
Order_No_554,1954.670488713925
Order_No_1647,798.796005882685
Order_No_479,1637.9364266939724
Order_No_12031,1943.693063597081
Order_No_27498,1404.9538532225324
Order_No_8903,1497.5433750450682
Order_No_7737,595.3626455109278
Order_No_4251,1954.670488713925
Order_No_12529,1943.693063597081
Order_No_17648,1637.9364266939724
Order_No_12235,1497.5433750450682
Order_No_17347,2467.338666864748
Order_No_11922,3237.456531990905
Order_No_13506,1584.965293379055
Order_No_22662,798.796005882685
Order_No_13782,860.820708423676
Order_No_17577,1584.965293379055
Order_No_10399,798.796005882685
Order_No_14826,1584.965293379055
Order_No_20423,2997.7017061657116
Order_No_23805,798.796005882685
Order_No_5284,1954.670488713925
Order_No_6916,860.820708423676
Order_No_20658,1404.9538532225324
Order_No_2306,1404.9538532225324
Order_No_20110,1907.1879056667644
Order_No_18605,1637.9364266939724
Order_No_15600,2141.730103526224
Order_No_19531,1907.1879056667644
Order_No_21295,2312.468287878481
Order_No_25716,1681.4956619082823
Order_No_17601,1259.0170789671545
Order_No_2925,1404.9538532225324
Order_No_23487,1907.1879056667644
Order_No_12734,2437.2701370328455
Order_No_5873,1497.5433750450682
Order_No_12794,860.820708423676
Order_No_8049,2437.2701370328455
Order_No_17490,2255.1769481659967
Order_No_10614,860.820708423676
Order_No_4824,1954.670488713925
Order_No_24588,860.820708423676
Order_No_21292,1259.0170789671545
Order_No_23938,2255.1769481659967
Order_No_1223,860.820708423676
Order_No_28260,1140.7906560643385
Order_No_10382,1497.5433750450682
Order_No_8094,1584.965293379055
Order_No_22791,1259.0170789671545
Order_No_23043,2467.338666864748
Order_No_22327,1584.965293379055
Order_No_6511,1404.9538532225324
Order_No_6949,595.3626455109278
Order_No_24177,1681.4956619082823
Order_No_15240,1259.0170789671545
Order_No_11527,860.820708423676
Order_No_14798,2141.730103526224
Order_No_21343,860.820708423676
Order_No_26153,860.820708423676
Order_No_11385,1497.5433750450682
Order_No_11815,2312.468287878481
Order_No_10338,1637.9364266939724
Order_No_9568,1584.965293379055
Order_No_21753,1140.7906560643385
Order_No_18201,2997.7017061657116
Order_No_11384,1404.9538532225324
Order_No_15832,2141.730103526224
Order_No_1136,1637.9364266939724
Order_No_21282,1259.0170789671545
Order_No_13379,1943.693063597081
Order_No_12783,1259.0170789671545
Order_No_16297,1140.7906560643385
Order_No_8324,1497.5433750450682
Order_No_19775,1584.965293379055
Order_No_3837,1404.9538532225324
Order_No_5688,1954.670488713925
Order_No_13967,1637.9364266939724
Order_No_24959,1404.9538532225324
Order_No_12360,1637.9364266939724
Order_No_19760,2141.730103526224
Order_No_16947,1954.670488713925
Order_No_25413,1404.9538532225324
Order_No_4363,1404.9538532225324
Order_No_18785,1584.965293379055
Order_No_14316,1637.9364266939724
Order_No_17296,1404.9538532225324
Order_No_3219,2584.444225239935
Order_No_2096,860.820708423676
Order_No_12246,798.796005882685
Order_No_28182,2467.338666864748
Order_No_19528,1584.965293379055
Order_No_19909,1907.1879056667644
Order_No_20973,860.820708423676
Order_No_12008,860.820708423676
Order_No_17770,595.3626455109278
Order_No_21323,1954.670488713925
Order_No_3091,595.3626455109278
Order_No_17938,1954.670488713925
Order_No_1560,1637.9364266939724
Order_No_25826,860.820708423676
Order_No_21412,1259.0170789671545
Order_No_22025,1259.0170789671545
Order_No_25870,1497.5433750450682
Order_No_12973,1404.9538532225324
Order_No_24096,1497.5433750450682
Order_No_12104,1497.5433750450682
Order_No_10590,2780.006870211746
Order_No_7154,798.796005882685
Order_No_3532,798.796005882685
Order_No_16712,1584.965293379055
Order_No_7008,2467.338666864748
Order_No_14308,595.3626455109278
Order_No_4536,1497.5433750450682
Order_No_20413,1140.7906560643385
Order_No_20959,2141.730103526224
Order_No_24494,798.796005882685
Order_No_2425,1943.693063597081
Order_No_23312,1404.9538532225324
Order_No_2170,1907.1879056667644
Order_No_25397,1140.7906560643385
Order_No_8283,2628.795828732451
Order_No_11883,1497.5433750450682
Order_No_26493,1259.0170789671545
Order_No_8519,1140.7906560643385
Order_No_13553,2141.730103526224
Order_No_17641,1584.965293379055
Order_No_23512,2780.006870211746
Order_No_19729,1584.965293379055
Order_No_25779,1497.5433750450682
Order_No_20549,2312.468287878481
Order_No_7177,798.796005882685
Order_No_2176,2255.1769481659967
Order_No_26543,860.820708423676
Order_No_17275,1954.670488713925
Order_No_8090,1584.965293379055
Order_No_3055,2141.730103526224
Order_No_4372,2437.2701370328455
Order_No_27534,1404.9538532225324
Order_No_25791,798.796005882685
Order_No_25941,1140.7906560643385
Order_No_24079,1497.5433750450682
Order_No_11323,1584.965293379055
Order_No_8057,2579.4766761217825
Order_No_4136,1140.7906560643385
Order_No_18411,798.796005882685
Order_No_2300,1943.693063597081
Order_No_3915,1584.965293379055
Order_No_3775,1259.0170789671545
Order_No_10050,1954.670488713925
Order_No_19129,1943.693063597081
Order_No_25456,2437.2701370328455
Order_No_13259,798.796005882685
Order_No_9086,2141.730103526224
Order_No_27475,1497.5433750450682
Order_No_9491,3100.5507548640676
Order_No_6509,1259.0170789671545
Order_No_24629,1404.9538532225324
Order_No_1467,1259.0170789671545
Order_No_17860,595.3626455109278
Order_No_2709,1954.670488713925
Order_No_571,1259.0170789671545
Order_No_6665,2997.7017061657116
Order_No_8495,1584.965293379055
Order_No_14486,1404.9538532225324
Order_No_12484,2141.730103526224
Order_No_10051,2312.468287878481
Order_No_12487,1404.9538532225324
Order_No_21743,1954.670488713925
Order_No_9851,1943.693063597081
Order_No_12917,595.3626455109278
Order_No_2842,860.820708423676
Order_No_27776,1584.965293379055
Order_No_27853,2997.7017061657116
Order_No_2587,1497.5433750450682
Order_No_27735,1404.9538532225324
Order_No_4689,2437.2701370328455
Order_No_3102,595.3626455109278
Order_No_24656,1681.4956619082823
Order_No_21446,2628.795828732451
Order_No_11721,2584.444225239935
Order_No_24800,4042.956428571428
Order_No_22601,2437.2701370328455
Order_No_7060,1140.7906560643385
Order_No_22701,1140.7906560643385
Order_No_5820,1681.4956619082823
Order_No_15005,1404.9538532225324
Order_No_5535,2255.1769481659967
Order_No_5216,860.820708423676
Order_No_13760,860.820708423676
Order_No_8222,1681.4956619082823
Order_No_2961,1140.7906560643385
Order_No_8560,1404.9538532225324
Order_No_22081,1404.9538532225324
Order_No_1325,1637.9364266939724
Order_No_8172,1954.670488713925
Order_No_16061,1637.9364266939724
Order_No_17201,1259.0170789671545
Order_No_5822,2780.006870211746
Order_No_3389,2584.444225239935
Order_No_16366,1259.0170789671545
Order_No_10717,1907.1879056667644
Order_No_1735,2997.7017061657116
Order_No_26433,1140.7906560643385
Order_No_21045,1497.5433750450682
Order_No_12836,1140.7906560643385
Order_No_19357,798.796005882685
Order_No_14830,860.820708423676
Order_No_11483,2467.338666864748
Order_No_27797,595.3626455109278
Order_No_8020,1259.0170789671545
Order_No_22818,2437.2701370328455
Order_No_11590,1497.5433750450682
Order_No_26019,1584.965293379055
Order_No_27115,2255.1769481659967
Order_No_94,1404.9538532225324
Order_No_6844,798.796005882685
Order_No_147,1584.965293379055
Order_No_1765,1584.965293379055
Order_No_15502,1943.693063597081
Order_No_21510,1404.9538532225324
Order_No_14803,1637.9364266939724
Order_No_773,1637.9364266939724
Order_No_19141,1681.4956619082823
Order_No_26540,498.31110655555744
Order_No_6817,860.820708423676
Order_No_13014,2467.338666864748
Order_No_25957,1497.5433750450682
Order_No_24376,1907.1879056667644
Order_No_7636,1404.9538532225324
Order_No_12943,1943.693063597081
Order_No_17976,1584.965293379055
Order_No_14942,1259.0170789671545
Order_No_12432,595.3626455109278
Order_No_19339,798.796005882685
Order_No_8288,1584.965293379055
Order_No_9746,798.796005882685
Order_No_128,2467.338666864748
Order_No_13299,1404.9538532225324
Order_No_8365,2437.2701370328455
Order_No_8004,1584.965293379055
Order_No_17863,2255.1769481659967
Order_No_21540,3237.456531990905
Order_No_10620,860.820708423676
Order_No_27993,2141.730103526224
Order_No_155,1681.4956619082823
Order_No_20678,1584.965293379055
Order_No_17221,1584.965293379055
Order_No_23173,860.820708423676
Order_No_10653,1497.5433750450682
Order_No_10040,595.3626455109278
Order_No_3722,1584.965293379055
Order_No_27264,1259.0170789671545
Order_No_10647,798.796005882685
Order_No_6757,1907.1879056667644
Order_No_20300,1954.670488713925
Order_No_25311,1907.1879056667644
Order_No_19737,1954.670488713925
Order_No_10018,1954.670488713925
Order_No_9716,2141.730103526224
Order_No_1517,1497.5433750450682
Order_No_8878,1140.7906560643385
Order_No_18290,1140.7906560643385
Order_No_20734,1404.9538532225324
Order_No_12964,1637.9364266939724
Order_No_7467,1259.0170789671545
Order_No_5946,1907.1879056667644
Order_No_23678,1681.4956619082823
Order_No_10682,2997.7017061657116
Order_No_9508,1943.693063597081
Order_No_11985,860.820708423676
Order_No_8941,1140.7906560643385
Order_No_7459,860.820708423676
Order_No_28257,1497.5433750450682
Order_No_11680,2255.1769481659967
Order_No_18768,1259.0170789671545
Order_No_116,1259.0170789671545
Order_No_4833,1584.965293379055
Order_No_5011,1584.965293379055
Order_No_11447,1907.1879056667644
Order_No_26607,1954.670488713925
Order_No_8389,1907.1879056667644
Order_No_1761,860.820708423676
Order_No_13061,498.31110655555744
Order_No_14998,1140.7906560643385
Order_No_12617,1404.9538532225324
Order_No_2567,1497.5433750450682
Order_No_26883,2312.468287878481
Order_No_21336,1404.9538532225324
Order_No_19847,860.820708423676
Order_No_10818,2141.730103526224
Order_No_9580,1497.5433750450682
Order_No_9908,798.796005882685
Order_No_22816,1497.5433750450682
Order_No_1965,1140.7906560643385
Order_No_17461,1259.0170789671545
Order_No_2884,1497.5433750450682
Order_No_14161,2312.468287878481
Order_No_24813,2437.2701370328455
Order_No_28126,1584.965293379055
Order_No_12934,1140.7906560643385
Order_No_3398,1943.693063597081
Order_No_24642,595.3626455109278
Order_No_28255,1681.4956619082823
Order_No_8068,1497.5433750450682
Order_No_7293,1497.5433750450682
Order_No_20057,595.3626455109278
Order_No_14947,595.3626455109278
Order_No_22432,1584.965293379055
Order_No_26537,1404.9538532225324
Order_No_7955,1404.9538532225324
Order_No_25344,1681.4956619082823
Order_No_12168,1404.9538532225324
Order_No_16304,1907.1879056667644
Order_No_14972,1907.1879056667644
Order_No_11376,1943.693063597081
Order_No_22089,1637.9364266939724
Order_No_6425,2780.006870211746
Order_No_21874,1497.5433750450682
Order_No_25322,1907.1879056667644
Order_No_7691,1584.965293379055
Order_No_985,1140.7906560643385
Order_No_10753,1943.693063597081
Order_No_14429,1637.9364266939724
Order_No_964,1259.0170789671545
Order_No_14102,1584.965293379055
Order_No_14939,498.31110655555744
Order_No_12465,1140.7906560643385
Order_No_26012,595.3626455109278
Order_No_4691,1259.0170789671545
Order_No_5405,1404.9538532225324
Order_No_18073,1681.4956619082823
Order_No_15971,860.820708423676
Order_No_26220,1637.9364266939724
Order_No_20891,798.796005882685
Order_No_20217,2437.2701370328455
Order_No_18180,1954.670488713925
Order_No_14394,1681.4956619082823
Order_No_18459,2312.468287878481
Order_No_19025,1584.965293379055
Order_No_9928,2312.468287878481
Order_No_3250,798.796005882685
Order_No_5467,1681.4956619082823
Order_No_25946,2312.468287878481
Order_No_11038,2141.730103526224
Order_No_24616,1954.670488713925
Order_No_15685,2437.2701370328455
Order_No_21637,1681.4956619082823
Order_No_13016,1497.5433750450682
Order_No_19405,1259.0170789671545
Order_No_7396,2141.730103526224
Order_No_10522,595.3626455109278
Order_No_23783,1954.670488713925
Order_No_14350,2584.444225239935
Order_No_12221,860.820708423676
Order_No_13350,1404.9538532225324
Order_No_6184,1497.5433750450682
Order_No_26808,1259.0170789671545
Order_No_18679,1943.693063597081
Order_No_533,1497.5433750450682
Order_No_3329,595.3626455109278
Order_No_13901,1497.5433750450682
Order_No_27215,860.820708423676
Order_No_21157,860.820708423676
Order_No_26064,1259.0170789671545
Order_No_8053,1404.9538532225324
Order_No_9684,2312.468287878481
Order_No_15441,860.820708423676
Order_No_7596,2467.338666864748
Order_No_16033,1497.5433750450682
Order_No_22704,2579.4766761217825
Order_No_11082,1404.9538532225324
Order_No_20555,860.820708423676
Order_No_4249,1140.7906560643385
Order_No_21398,1497.5433750450682
Order_No_3987,1954.670488713925
Order_No_16561,2312.468287878481
Order_No_21784,1943.693063597081
Order_No_18814,1943.693063597081
Order_No_1323,1907.1879056667644
Order_No_6216,2255.1769481659967
Order_No_19606,1497.5433750450682
Order_No_27011,1259.0170789671545
Order_No_10232,1497.5433750450682
Order_No_13768,2312.468287878481
Order_No_21814,595.3626455109278
Order_No_9314,1259.0170789671545
Order_No_11885,1404.9538532225324
Order_No_11269,1404.9538532225324
Order_No_21808,1140.7906560643385
Order_No_8139,1259.0170789671545
Order_No_14734,1140.7906560643385
Order_No_24663,1907.1879056667644
Order_No_2771,1140.7906560643385
Order_No_19320,1497.5433750450682
Order_No_5742,2997.7017061657116
Order_No_22365,1404.9538532225324
Order_No_20523,2997.7017061657116
Order_No_264,1681.4956619082823
Order_No_12085,1907.1879056667644
Order_No_18614,1954.670488713925
Order_No_4137,1259.0170789671545
Order_No_26869,1497.5433750450682
Order_No_10805,1140.7906560643385
Order_No_13347,1584.965293379055
Order_No_16315,798.796005882685
Order_No_27028,1584.965293379055
Order_No_13961,860.820708423676
Order_No_18346,1140.7906560643385
Order_No_12219,1907.1879056667644
Order_No_8263,1497.5433750450682
Order_No_26400,1584.965293379055
Order_No_19640,798.796005882685
Order_No_7187,1140.7906560643385
Order_No_25867,2255.1769481659967
Order_No_16627,1681.4956619082823
Order_No_19347,1140.7906560643385
Order_No_10017,1584.965293379055
Order_No_22789,1637.9364266939724
Order_No_17842,1140.7906560643385
Order_No_25360,1259.0170789671545
Order_No_2698,2584.444225239935
Order_No_22603,2312.468287878481
Order_No_10375,1140.7906560643385
Order_No_23854,1140.7906560643385
Order_No_25160,1637.9364266939724
Order_No_16136,2467.338666864748
Order_No_575,2467.338666864748
Order_No_21499,1140.7906560643385
Order_No_4872,1584.965293379055
Order_No_9822,595.3626455109278
Order_No_13524,2579.4766761217825
Order_No_15986,4042.956428571428
Order_No_18052,2312.468287878481
Order_No_4093,1140.7906560643385
Order_No_20823,1954.670488713925
Order_No_14666,798.796005882685
Order_No_10791,1584.965293379055
Order_No_333,1404.9538532225324
Order_No_9049,860.820708423676
Order_No_13816,2467.338666864748
Order_No_17046,1259.0170789671545
Order_No_14667,595.3626455109278
Order_No_3214,2255.1769481659967
Order_No_20636,1637.9364266939724
Order_No_23568,1681.4956619082823
Order_No_12283,1259.0170789671545
Order_No_11237,3119.4424336148345
Order_No_24427,1637.9364266939724
Order_No_11352,2579.4766761217825
Order_No_1996,1637.9364266939724
Order_No_15316,1259.0170789671545
Order_No_25770,1584.965293379055
Order_No_415,1259.0170789671545
Order_No_9991,1954.670488713925
Order_No_510,1584.965293379055
Order_No_22463,1140.7906560643385
Order_No_13013,1943.693063597081
Order_No_11427,860.820708423676
Order_No_18421,1497.5433750450682
Order_No_24300,860.820708423676
Order_No_26836,1497.5433750450682
Order_No_11777,860.820708423676
Order_No_19358,1943.693063597081
Order_No_22781,1497.5433750450682
Order_No_7000,595.3626455109278
Order_No_15647,498.31110655555744
Order_No_1344,1497.5433750450682
Order_No_12965,1584.965293379055
Order_No_18118,1404.9538532225324
Order_No_5356,2467.338666864748
Order_No_15254,1497.5433750450682
Order_No_15290,1954.670488713925
Order_No_20632,1404.9538532225324
Order_No_5166,1404.9538532225324
Order_No_25148,1404.9538532225324
Order_No_9954,2312.468287878481
Order_No_16796,2993.5447000597605
Order_No_27926,2467.338666864748
Order_No_3580,1497.5433750450682
Order_No_13606,595.3626455109278
Order_No_23189,1259.0170789671545
Order_No_18281,860.820708423676
Order_No_1407,2255.1769481659967
Order_No_8600,1943.693063597081
Order_No_18252,1584.965293379055
Order_No_16670,2467.338666864748
Order_No_17409,595.3626455109278
Order_No_10679,1259.0170789671545
Order_No_12578,595.3626455109278
Order_No_2322,1637.9364266939724
Order_No_16546,2584.444225239935
Order_No_24567,595.3626455109278
Order_No_22014,860.820708423676
Order_No_12148,1584.965293379055
Order_No_17673,2255.1769481659967
Order_No_7544,1259.0170789671545
Order_No_23916,1681.4956619082823
Order_No_9900,860.820708423676
Order_No_2525,595.3626455109278
Order_No_9465,860.820708423676
Order_No_10049,2312.468287878481
Order_No_6725,1584.965293379055
Order_No_687,1140.7906560643385
Order_No_20719,1497.5433750450682
Order_No_26867,1907.1879056667644
Order_No_4569,1404.9538532225324
Order_No_22032,1404.9538532225324
Order_No_21273,1637.9364266939724
Order_No_10428,1637.9364266939724
Order_No_20558,1259.0170789671545
Order_No_12926,1140.7906560643385
Order_No_12296,2437.2701370328455
Order_No_971,1140.7906560643385
Order_No_8396,1637.9364266939724
Order_No_26467,2141.730103526224
Order_No_2129,1943.693063597081
Order_No_24465,1584.965293379055
Order_No_13527,1140.7906560643385
Order_No_10788,2312.468287878481
Order_No_743,1954.670488713925
Order_No_1424,1140.7906560643385
Order_No_14151,798.796005882685
Order_No_2553,498.31110655555744
Order_No_26532,1140.7906560643385
Order_No_7900,498.31110655555744
Order_No_24249,860.820708423676
Order_No_27269,1907.1879056667644
Order_No_13310,3659.883333333333
Order_No_22679,1140.7906560643385
Order_No_2074,2255.1769481659967
Order_No_20399,1404.9538532225324
Order_No_3652,1404.9538532225324
Order_No_14584,1497.5433750450682
Order_No_24756,2997.7017061657116
Order_No_4124,860.820708423676
